item_id,item_name,baseline_profit,dqn_profit,ppo_profit,dqn_profit_increase_pct,ppo_profit_increase_pct,baseline_price_variance,dqn_price_variance,ppo_price_variance
311,Garlic Bread,36796.20000000002,46617.9173028954,62949.36754146799,26.692205452996177,71.07572939995967,0.0,5.756922885181827,13.162095791458642
312,Dinner Rolls,49332.24000000002,71745.2785299694,104086.97772126192,45.43284174805232,110.99179303689004,0.0,24.633478831839902,39.246058368936325
313,Naan Bread,59809.20000000005,82281.48684764793,114412.90345380401,37.57329448922217,91.29649527799056,0.0,30.53236824458261,47.46990875947035
400,,76524.8,138842.41043598676,142248.15512400735,81.4345289840506,85.88504004454417,0.0,62.61591278547776,74.11434070004938
401,Chocolate Cake,36352.79999999999,81418.69255391823,86340.6340791878,123.96814703109047,137.50752095901234,0.0,29.01973476217907,35.246057399996424
402,Cheesecake,60534.59999999997,110052.55796377166,113558.78399975596,81.80108229635896,87.59318472370515,0.0,45.61276685770365,53.548436902888575
403,Carrot Cake,67088.6,100528.46475642196,104458.54017052663,49.84433235515714,55.70236995633627,0.0,26.71754058379695,32.38957729792381
404,Tiramisu,101040.0,159183.79991467373,164161.42575515615,57.54532849829149,62.4717198685235,0.0,61.02289949146161,74.94262555519084
405,Various Flavors with Toppings,62293.95000000003,111938.3167188517,114834.44442782513,79.69372100958702,84.34285260097501,0.0,44.66364769333882,51.62858315008426
406,Apple Pie,63321.300000000025,117224.22233659336,118904.06983812172,85.12605132331981,87.77894616522667,0.0,50.624475781220845,57.91026916258819
407,Cherry Pie,47087.99999999991,98578.19286490476,101922.73520323049,109.34886354252664,116.45161230723471,0.0,43.539999191673694,49.03468510460244
408,Key Lime Pie,71486.54999999992,129794.36629817043,131952.00893794623,81.56473672064266,84.58298650298048,0.0,54.82866272468813,62.97630958403632
409,Chocolate Pudding,59052.379999999976,93593.51158258639,98192.87599678212,58.492361497684655,66.28097969426831,0.0,23.284156674607615,28.902151997022354
410,Rice Pudding,40960.0,92839.97222503474,95824.19152471483,126.66008844002623,133.9457800896358,0.0,40.64185786025482,45.47349661349909
411,Custard,67146.60000000006,117913.34711126979,119794.67840487174,75.60583426602341,78.40766085679934,0.0,59.0671468958113,64.84689590994941
412,Fruit Salad,52636.500000000015,113295.96772364846,126216.90836984347,115.24221352796715,139.78970556523217,0.0,85.1822427663403,88.5152914535092
413,Sliced Fruits,61689.0900000001,107306.7062138521,111682.12825106518,73.94762382432928,81.04032374454705,0.0,36.88352693414977,43.96626095731459
414,Fruit Platter,38441.54999999998,69424.08352029073,70761.81915639478,80.59647313984676,84.07639430874877,0.0,18.085917005393853,18.2363203472752
501,Water,8155.83999999999,-3442.867574413011,9998.736181203254,-142.21352520908962,22.596031570056134,0.0,0.6487401028787995,0.0817589460733907
502,Soda,11173.199999999999,-1257.0902116537145,12489.543106178888,-111.25094164298244,11.781254306545026,0.0,0.7074470681878755,0.08866843894612426
503,Juice,19851.520000000044,42083.41119633905,29041.46478189335,111.99087624695217,46.29340615677433,0.0,8.612594272423271,1.3529082124006282
504,Lemonade,13432.319999999974,482.7373138014656,14156.607734888956,-96.40615088233851,5.392126861845034,0.0,0.6715704237682986,0.09318209908975655
505,Iced Tea,15550.380000000012,4310.746717436526,16872.328246890855,-72.27883358839769,8.501067156499339,0.0,0.5169006732521444,0.13211012313851264
506,Coffee,5461.2,-3304.1458629516615,6490.946207254647,-160.50219480977918,18.855676540955226,0.0,0.39190896408338777,0.03691886088323295
507,Beer,10046.4,-1559.6895317828469,11381.28991889532,-115.5248599675789,13.287246365815816,0.0,0.6420428050866597,0.08402605708964199
508,Wine,18880.0,8156.580245048556,20408.32431346291,-56.797774125802135,8.094938100968795,0.0,0.7418733799130489,0.2274570478863425
509,Cocktails,11169.600000000004,5597.219406321674,14219.020685702735,-49.888810643875594,27.301073321360924,0.0,2.1584118952704547,0.23143312797603735
510,Whiskey,20506.07999999998,41802.62634699768,29912.73403106201,103.85479012564916,45.87251210890643,0.0,9.832105795651765,1.8426204091541416
511,Vodka,5026.449999999998,-2321.972036058988,5647.932660753157,-146.19506880718976,12.364246351861828,0.0,0.23489011969309637,0.017879714541257447
512,Liqueurs,12551.000000000007,5647.275952929003,14971.452394038508,-55.00537046507051,19.284936610935375,0.0,1.5262167029151765,0.21496976406013363
